x,y,u_displacement,v_displacement
197,185,-1.95065,-1.17709
200,185,-1.96089,-1.07805
203,185,-1.96385,-0.95882
206,185,-1.94452,-0.835747
209,185,-1.96962,-0.73417
212,185,-1.97443,-0.603026
215,185,-1.99735,-0.497683
218,185,-1.9883,-0.361916
221,185,-1.98181,-0.242305
224,185,-1.99669,-0.11951
227,185,-2.01647,0.011626
230,185,-2.01898,0.131411
233,185,-2.01545,0.243312
236,185,-2.01697,0.36639
239,185,-2.03424,0.509311
242,185,-2.04072,0.629609
245,185,-2.04279,0.762113
248,185,-2.04214,0.865953
251,185,-2.03929,0.965406
254,185,-2.04144,1.08338
257,185,-2.05263,1.17532
260,185,-2.06877,1.26039
263,185,-2.06037,1.35685
266,185,-2.06665,1.4531
269,185,-2.07449,1.544
272,185,-2.07125,1.6282
275,185,-2.0806,1.6755
278,185,-2.07888,1.74046
281,185,-2.0733,1.81106
284,185,-2.08525,1.84769
14,188,-2.21368,1.94667
17,188,-2.22736,1.92494
20,188,-2.22762,1.88291
23,188,-2.23532,1.83627
26,188,-2.20632,1.77328
29,188,-2.21727,1.71405
32,188,-2.19926,1.64515
35,188,-2.21957,1.55862
38,188,-2.2148,1.46717
41,188,-2.21277,1.38496
44,188,-2.19707,1.27691
47,188,-2.18655,1.18487
50,188,-2.19117,1.07681
53,188,-2.17714,0.964414
56,188,-2.17786,0.860651
59,188,-2.1846,0.735425
62,188,-2.16154,0.6205
65,188,-2.16818,0.498083
68,188,-2.16327,0.385155
71,188,-2.14568,0.254948
74,188,-2.13979,0.128493
77,188,-2.13478,-0.00766321
80,188,-2.13546,-0.117761
83,188,-2.12272,-0.245823
86,188,-2.12272,-0.375519
89,188,-2.12539,-0.517001
92,188,-2.11746,-0.635604
95,188,-2.11258,-0.747524
98,188,-2.10876,-0.868745
101,188,-2.10032,-0.985713
104,188,-2.09551,-1.0838
107,188,-2.09109,-1.17652
110,188,-2.10207,-1.26896
113,188,-2.10567,-1.37935
116,188,-2.09039,-1.4869
119,188,-2.08916,-1.55455
122,188,-2.06868,-1.60967
125,188,-2.06667,-1.69415
128,188,-2.05373,-1.77555
131,188,-2.06104,-1.81016
134,188,-2.06411,-1.85158
137,188,-2.05625,-1.89977
140,188,-2.06624,-1.94306
143,188,-2.04958,-1.97593
146,188,-2.05536,-1.99757
149,188,-2.07321,-1.99678
152,188,-2.04993,-2.00711
155,188,-2.0523,-2.00872
158,188,-2.0527,-1.97655
161,188,-2.05469,-1.97209
164,188,-2.04813,-1.93528
167,188,-2.0803,-1.89469
170,188,-2.05342,-1.84182
173,188,-2.05112,-1.77513
176,188,-2.04943,-1.72101
179,188,-2.06042,-1.6779
182,188,-2.06618,-1.59253
185,188,-2.0862,-1.52871
188,188,-2.09333,-1.44843
191,188,-2.09339,-1.35659
194,188,-2.08871,-1.27351
197,188,-2.08701,-1.17344
200,188,-2.08161,-1.0727
203,188,-2.07447,-0.961193
206,188,-2.0845,-0.846745
209,188,-2.10565,-0.742778
212,188,-2.11025,-0.628348
215,188,-2.11852,-0.518871
218,188,-2.12582,-0.372093
221,188,-2.11508,-0.271634
224,188,-2.11735,-0.128845
227,188,-2.14769,-0.000468486
230,188,-2.15535,0.121896
233,188,-2.15421,0.238649
236,188,-2.15031,0.364568
239,188,-2.15764,0.496206
242,188,-2.18332,0.617046
245,188,-2.17698,0.744212
248,188,-2.19747,0.856509
251,188,-2.17026,0.97365
254,188,-2.19157,1.0831
257,188,-2.1912,1.17698
260,188,-2.19697,1.26819
263,188,-2.19128,1.37661
266,188,-2.19628,1.46241
269,188,-2.21486,1.53809
272,188,-2.21739,1.6233
275,188,-2.20179,1.67898
278,188,-2.19705,1.74568
281,188,-2.19875,1.80632
284,188,-2.21109,1.85267
14,191,-2.34093,1.94193
17,191,-2.34581,1.92708
20,191,-2.33531,1.88148
23,191,-2.35565,1.83095
26,191,-2.34308,1.7728
29,191,-2.34872,1.7153
32,191,-2.33175,1.6343
35,191,-2.34989,1.55187
38,191,-2.33917,1.46362
41,191,-2.33292,1.38331
44,191,-2.32296,1.29272
47,191,-2.31302,1.17861
50,191,-2.32675,1.06703
53,191,-2.31462,0.966182
56,191,-2.30984,0.857172
59,191,-2.30369,0.735424
62,191,-2.28535,0.625293
65,191,-2.28082,0.505344
68,191,-2.27829,0.404204
71,191,-2.26472,0.266082
74,191,-2.27449,0.133828
77,191,-2.2772,0.00479179
80,191,-2.26924,-0.118473
83,191,-2.25733,-0.25332
86,191,-2.24937,-0.374214
89,191,-2.249,-0.499222
92,191,-2.23874,-0.619392
95,191,-2.25059,-0.736474
98,191,-2.23493,-0.863727
101,191,-2.23883,-0.967154
104,191,-2.2294,-1.07671
107,191,-2.22358,-1.17244
110,191,-2.22226,-1.27483
113,191,-2.22742,-1.37443
116,191,-2.22828,-1.47951
119,191,-2.2211,-1.53796
122,191,-2.20707,-1.6029
125,191,-2.19194,-1.6878
128,191,-2.20132,-1.76342
131,191,-2.19444,-1.8121
134,191,-2.19792,-1.85849
137,191,-2.18856,-1.892
140,191,-2.19755,-1.94017
143,191,-2.1788,-1.97774
146,191,-2.17965,-2.00085
149,191,-2.19539,-2.0117
152,191,-2.18121,-2.02218
155,191,-2.18515,-2.02269
158,191,-2.18216,-1.98825
161,191,-2.17417,-1.97148
164,191,-2.17735,-1.93373
167,191,-2.19877,-1.89132
170,191,-2.19262,-1.85343
173,191,-2.19813,-1.78717
176,191,-2.19182,-1.74414
179,191,-2.20495,-1.68723
182,191,-2.20216,-1.62156
185,191,-2.20989,-1.53819
188,191,-2.20541,-1.45638
191,191,-2.21254,-1.36341
194,191,-2.2054,-1.27901
197,191,-2.21864,-1.18281
200,191,-2.22883,-1.08259
203,191,-2.23751,-0.972267
206,191,-2.2293,-0.850927
209,191,-2.23534,-0.741868
212,191,-2.24792,-0.632755
215,191,-2.24514,-0.528453
218,191,-2.26096,-0.377566
221,191,-2.24135,-0.272156
224,191,-2.26687,-0.142355
227,191,-2.28631,-0.010989
230,191,-2.29295,0.126137
233,191,-2.26609,0.243043
236,191,-2.25202,0.356584
239,191,-2.28182,0.484831
242,191,-2.30911,0.606505
245,191,-2.29807,0.753786
248,191,-2.31425,0.852351
251,191,-2.2877,0.959072
254,191,-2.30833,1.07017
257,191,-2.30974,1.17027
260,191,-2.31558,1.27092
263,191,-2.32099,1.36165
266,191,-2.32668,1.45641
269,191,-2.34953,1.5248
272,191,-2.33353,1.60983
275,191,-2.32319,1.66884
278,191,-2.32032,1.72683
281,191,-2.31996,1.79126
284,191,-2.32999,1.85349
14,194,-2.45918,1.9244
17,194,-2.46366,1.91588
20,194,-2.4572,1.87575
23,194,-2.47678,1.82804
26,194,-2.45898,1.75524
29,194,-2.45149,1.69259
32,194,-2.44556,1.6178
35,194,-2.45174,1.5352
38,194,-2.44243,1.44731
41,194,-2.43537,1.36449
44,194,-2.44591,1.28243
47,194,-2.43265,1.17453
50,194,-2.44959,1.05573
53,194,-2.43491,0.970207
56,194,-2.41919,0.865407
59,194,-2.41771,0.750513
62,194,-2.41062,0.637594
65,194,-2.41234,0.51113
68,194,-2.41658,0.401126
71,194,-2.40283,0.273735
74,194,-2.40877,0.137695
77,194,-2.40516,0.0153042
80,194,-2.39419,-0.104843
83,194,-2.37338,-0.238542
86,194,-2.3693,-0.366522
89,194,-2.37217,-0.491063
92,194,-2.37132,-0.603846
95,194,-2.37607,-0.722133
98,194,-2.36039,-0.846661
101,194,-2.36449,-0.962718
104,194,-2.36958,-1.07505
107,194,-2.35703,-1.17512
110,194,-2.35271,-1.26644
113,194,-2.35185,-1.37833
116,194,-2.35457,-1.47002
119,194,-2.34274,-1.53299
122,194,-2.3386,-1.6029
125,194,-2.31398,-1.68997
128,194,-2.31877,-1.76018
131,194,-2.32095,-1.81858
134,194,-2.32759,-1.86702
137,194,-2.31605,-1.89558
140,194,-2.32145,-1.93936
143,194,-2.3104,-1.97413
146,194,-2.30262,-1.9973
149,194,-2.31082,-1.99616
152,194,-2.29868,-1.99797
155,194,-2.29816,-2.0055
158,194,-2.30829,-1.98946
161,194,-2.31151,-1.97026
164,194,-2.29965,-1.94816
167,194,-2.29955,-1.90432
170,194,-2.31015,-1.86428
173,194,-2.32011,-1.7932
176,194,-2.29568,-1.74579
179,194,-2.3186,-1.68155
182,194,-2.31859,-1.62268
185,194,-2.3214,-1.5492
188,194,-2.32884,-1.47304
191,194,-2.32715,-1.38271
194,194,-2.31629,-1.28085
197,194,-2.33549,-1.19441
200,194,-2.34162,-1.08873
203,194,-2.34673,-0.989788
206,194,-2.33569,-0.854229
209,194,-2.35678,-0.756329
212,194,-2.3673,-0.643517
215,194,-2.36667,-0.520858
218,194,-2.37614,-0.384168
221,194,-2.36658,-0.276361
224,194,-2.38455,-0.162242
227,194,-2.38771,-0.0194134
230,194,-2.39123,0.113661
233,194,-2.39239,0.234065
236,194,-2.39243,0.351892
239,194,-2.3981,0.482102
242,194,-2.4062,0.612871
245,194,-2.41023,0.749905
248,194,-2.42854,0.8365
251,194,-2.41384,0.953993
254,194,-2.43623,1.07826
257,194,-2.42547,1.17606
260,194,-2.42312,1.25389
263,194,-2.43172,1.35521
266,194,-2.42808,1.45922
269,194,-2.44936,1.54246
272,194,-2.45225,1.61513
275,194,-2.44648,1.67134
278,194,-2.44494,1.73528
281,194,-2.43533,1.79527
284,194,-2.43949,1.84457
14,197,-2.57189,1.94931
17,197,-2.56886,1.91962
20,197,-2.55714,1.86788
23,197,-2.57191,1.81716
26,197,-2.55019,1.76381
29,197,-2.55548,1.69858
32,197,-2.5546,1.62713
35,197,-2.56202,1.54929
38,197,-2.5456,1.45866
41,197,-2.54471,1.3697
44,197,-2.54917,1.28151
47,197,-2.52915,1.17258
50,197,-2.53951,1.06884
53,197,-2.53132,0.974528
56,197,-2.53248,0.865903
59,197,-2.52865,0.756459
62,197,-2.51523,0.635254
65,197,-2.51523,0.510075
68,197,-2.51583,0.402435
71,197,-2.49842,0.283437
74,197,-2.50219,0.135397
77,197,-2.51976,-0.00368598
80,197,-2.5029,-0.125716
83,197,-2.50816,-0.240803
86,197,-2.4849,-0.357384
89,197,-2.47695,-0.490245
92,197,-2.48059,-0.599799
95,197,-2.47498,-0.716661
98,197,-2.47908,-0.841132
101,197,-2.45862,-0.960568
104,197,-2.47825,-1.07376
107,197,-2.47043,-1.16098
110,197,-2.46755,-1.27121
113,197,-2.45357,-1.37275
116,197,-2.46204,-1.46402
119,197,-2.44804,-1.53815
122,197,-2.45051,-1.60549
125,197,-2.43663,-1.68975
128,197,-2.42627,-1.76816
131,197,-2.43053,-1.82402
134,197,-2.43493,-1.87815
137,197,-2.44203,-1.91158
140,197,-2.42961,-1.94364
143,197,-2.44172,-1.97499
146,197,-2.41868,-1.98471
149,197,-2.42749,-1.9961
152,197,-2.41285,-1.99703
155,197,-2.41963,-2.01308
158,197,-2.43052,-2.00186
161,197,-2.42721,-1.98117
164,197,-2.42217,-1.95174
167,197,-2.42707,-1.90456
170,197,-2.43659,-1.85716
173,197,-2.44202,-1.79454
176,197,-2.43494,-1.73741
179,197,-2.44763,-1.69315
182,197,-2.44151,-1.63231
185,197,-2.44527,-1.55952
188,197,-2.43847,-1.46891
191,197,-2.42845,-1.38675
194,197,-2.42723,-1.28088
197,197,-2.43757,-1.1862
200,197,-2.44291,-1.07906
203,197,-2.46389,-0.978907
206,197,-2.45749,-0.866091
209,197,-2.46039,-0.766639
212,197,-2.46428,-0.654816
215,197,-2.47327,-0.527576
218,197,-2.48312,-0.395373
221,197,-2.45577,-0.277937
224,197,-2.4777,-0.162152
227,197,-2.49329,-0.0293714
230,197,-2.50471,0.0956891
233,197,-2.50388,0.223931
236,197,-2.50241,0.337444
239,197,-2.51447,0.470608
242,197,-2.51852,0.607977
245,197,-2.51453,0.727218
248,197,-2.53056,0.819638
251,197,-2.51944,0.933623
254,197,-2.54533,1.06375
257,197,-2.5429,1.18034
260,197,-2.53828,1.26628
263,197,-2.55102,1.35741
266,197,-2.54344,1.45308
269,197,-2.56154,1.5199
272,197,-2.55762,1.59765
275,197,-2.56181,1.66212
278,197,-2.54968,1.73238
281,197,-2.54618,1.79275
284,197,-2.55338,1.84375
14,200,-2.65849,1.9447
17,200,-2.6617,1.91733
20,200,-2.63772,1.8692
23,200,-2.65284,1.8212
26,200,-2.64638,1.76543
29,200,-2.64715,1.69853
32,200,-2.63607,1.63039
35,200,-2.64787,1.55287
38,200,-2.63598,1.47209
41,200,-2.63446,1.383
44,200,-2.63619,1.29945
47,200,-2.63761,1.18921
50,200,-2.64642,1.07702
53,200,-2.63353,0.986696
56,200,-2.63572,0.880298
59,200,-2.61938,0.767769
62,200,-2.61845,0.651428
65,200,-2.61442,0.525337
68,200,-2.60611,0.410537
71,200,-2.61578,0.282005
74,200,-2.62865,0.139322
77,200,-2.61995,0.0191552
80,200,-2.59433,-0.095715
83,200,-2.60172,-0.214061
86,200,-2.58793,-0.354473
89,200,-2.58489,-0.483274
92,200,-2.585,-0.592543
95,200,-2.5775,-0.708163
98,200,-2.59496,-0.827676
101,200,-2.57245,-0.941487
104,200,-2.57299,-1.047
107,200,-2.57324,-1.13816
110,200,-2.56724,-1.25849
113,200,-2.57619,-1.36839
116,200,-2.57333,-1.46015
119,200,-2.56325,-1.52542
122,200,-2.56577,-1.59693
125,200,-2.54377,-1.69043
128,200,-2.53803,-1.76022
131,200,-2.53425,-1.8165
134,200,-2.5336,-1.86809
137,200,-2.54361,-1.90987
140,200,-2.53904,-1.94855
143,200,-2.55392,-1.96889
146,200,-2.53455,-1.98145
149,200,-2.53394,-1.99078
152,200,-2.52503,-1.99918
155,200,-2.53396,-2.00459
158,200,-2.53007,-2.00219
161,200,-2.52585,-1.97122
164,200,-2.52362,-1.94325
167,200,-2.53082,-1.90249
170,200,-2.54387,-1.85552
173,200,-2.54114,-1.79535
176,200,-2.55852,-1.75259
179,200,-2.55485,-1.69439
182,200,-2.55026,-1.63218
185,200,-2.54911,-1.55437
188,200,-2.54934,-1.46868
191,200,-2.53405,-1.3875
194,200,-2.54949,-1.29922
197,200,-2.55827,-1.19366
200,200,-2.5625,-1.09679
203,200,-2.58952,-1.00371
206,200,-2.57795,-0.877954
209,200,-2.5666,-0.778349
212,200,-2.57219,-0.657558
215,200,-2.57228,-0.525074
218,200,-2.59503,-0.407447
221,200,-2.57621,-0.297647
224,200,-2.5916,-0.177298
227,200,-2.58725,-0.0497851
230,200,-2.60877,0.0740813
233,200,-2.60123,0.202811
236,200,-2.60325,0.322354
239,200,-2.62728,0.44568
242,200,-2.62977,0.591187
245,200,-2.63904,0.702489
248,200,-2.64106,0.802634
251,200,-2.61898,0.918111
254,200,-2.63695,1.05196
257,200,-2.64098,1.15958
260,200,-2.64929,1.25852
263,200,-2.64231,1.34721
266,200,-2.62887,1.4473
269,200,-2.65436,1.5121
272,200,-2.65302,1.58766
275,200,-2.65809,1.65998
278,200,-2.6462,1.73418
281,200,-2.64489,1.79083
284,200,-2.65691,1.83985
14,203,-2.74243,1.96328
17,203,-2.73868,1.92399
20,203,-2.72234,1.89109
23,203,-2.72367,1.82416
26,203,-2.71929,1.77157
29,203,-2.72772,1.71391
32,203,-2.71451,1.63688
35,203,-2.72305,1.56354
38,203,-2.7199,1.48211
41,203,-2.72073,1.39208
44,203,-2.71067,1.30661
47,203,-2.71777,1.21507
50,203,-2.72272,1.09465
53,203,-2.70618,1.00435
56,203,-2.70232,0.903425
59,203,-2.708,0.780311
62,203,-2.70425,0.669468
65,203,-2.7185,0.542105
68,203,-2.69523,0.412564
71,203,-2.6895,0.309937
74,203,-2.70753,0.147728
77,203,-2.70305,0.0220995
80,203,-2.67929,-0.0977226
83,203,-2.6881,-0.232731
86,203,-2.68172,-0.358082
89,203,-2.67661,-0.475338
92,203,-2.68326,-0.580107
95,203,-2.66462,-0.703242
98,203,-2.68145,-0.812486
101,203,-2.66989,-0.942257
104,203,-2.67602,-1.0535
107,203,-2.6739,-1.14648
110,203,-2.66069,-1.2523
113,203,-2.66083,-1.35918
116,203,-2.66073,-1.44858
119,203,-2.65517,-1.52742
122,203,-2.65138,-1.59931
125,203,-2.63583,-1.68017
128,203,-2.63311,-1.75445
131,203,-2.62351,-1.80935
134,203,-2.61328,-1.86599
137,203,-2.63336,-1.90355
140,203,-2.63785,-1.94953
143,203,-2.65051,-1.97104
146,203,-2.64168,-1.98048
149,203,-2.64116,-1.99139
152,203,-2.62588,-1.99732
155,203,-2.636,-2.00681
158,203,-2.63626,-1.99688
161,203,-2.63416,-1.98419
164,203,-2.62605,-1.96432
167,203,-2.63994,-1.9187
170,203,-2.64811,-1.87064
173,203,-2.64036,-1.80989
176,203,-2.64716,-1.76208
179,203,-2.65208,-1.70794
182,203,-2.64847,-1.6475
185,203,-2.65379,-1.57066
188,203,-2.65775,-1.49543
191,203,-2.63695,-1.40909
194,203,-2.64829,-1.31406
197,203,-2.65708,-1.19778
200,203,-2.65086,-1.10327
203,203,-2.67577,-1.00578
206,203,-2.67602,-0.886876
209,203,-2.67022,-0.783744
212,203,-2.67279,-0.664001
215,203,-2.67413,-0.521282
218,203,-2.68994,-0.395001
221,203,-2.66426,-0.280519
224,203,-2.68472,-0.161779
227,203,-2.68576,-0.0399784
230,203,-2.7115,0.0971792
233,203,-2.70577,0.213132
236,203,-2.68892,0.328992
239,203,-2.70794,0.456042
242,203,-2.7129,0.601457
245,203,-2.7219,0.711857
248,203,-2.72926,0.801734
251,203,-2.70857,0.926351
254,203,-2.73516,1.04889
257,203,-2.72059,1.15226
260,203,-2.72686,1.25189
263,203,-2.72092,1.33405
266,203,-2.72612,1.43352
269,203,-2.75477,1.50601
272,203,-2.73683,1.59177
275,203,-2.74915,1.65525
278,203,-2.73951,1.73065
281,203,-2.73907,1.78466
284,203,-2.74787,1.83396
14,206,-2.80868,1.96648
17,206,-2.80753,1.92364
20,206,-2.8051,1.89535
23,206,-2.80863,1.82916
26,206,-2.79016,1.77167
29,206,-2.80436,1.70868
32,206,-2.79908,1.63551
35,206,-2.80275,1.56495
38,206,-2.80706,1.48732
41,206,-2.79556,1.39981
44,206,-2.79478,1.30519
47,206,-2.80733,1.21455
50,206,-2.81119,1.09122
53,206,-2.78319,0.994906
56,206,-2.78354,0.897669
59,206,-2.79214,0.770654
62,206,-2.77758,0.661251
65,206,-2.79697,0.543469
68,206,-2.77386,0.42193
71,206,-2.77036,0.310284
74,206,-2.78676,0.137931
77,206,-2.76407,0.0157052
80,206,-2.76025,-0.102806
83,206,-2.75664,-0.217279
86,206,-2.75791,-0.344995
89,206,-2.74699,-0.469314
92,206,-2.75556,-0.573791
95,206,-2.74558,-0.699584
98,206,-2.74733,-0.819472
101,206,-2.73609,-0.959365
104,206,-2.74805,-1.06848
107,206,-2.75209,-1.14981
110,206,-2.73692,-1.25023
113,206,-2.73439,-1.34253
116,206,-2.73983,-1.43658
119,206,-2.7279,-1.51549
122,206,-2.72944,-1.59484
125,206,-2.71177,-1.68029
128,206,-2.703,-1.75936
131,206,-2.71628,-1.81852
134,206,-2.69821,-1.85754
137,206,-2.72444,-1.88531
140,206,-2.71989,-1.9362
143,206,-2.72254,-1.96537
146,206,-2.71828,-1.97352
149,206,-2.72648,-1.99281
152,206,-2.72326,-1.99223
155,206,-2.72555,-2.00902
158,206,-2.73235,-1.99337
161,206,-2.71877,-1.98322
164,206,-2.71774,-1.9538
167,206,-2.72445,-1.91278
170,206,-2.72498,-1.87266
173,206,-2.72388,-1.81833
176,206,-2.7307,-1.77014
179,206,-2.73286,-1.71413
182,206,-2.73625,-1.64719
185,206,-2.74177,-1.55106
188,206,-2.73893,-1.48175
191,206,-2.72666,-1.38827
194,206,-2.73543,-1.29739
197,206,-2.7415,-1.192
200,206,-2.73601,-1.10503
203,206,-2.75829,-0.989397
206,206,-2.74852,-0.874307
209,206,-2.74736,-0.768117
212,206,-2.7537,-0.649965
215,206,-2.75567,-0.521272
218,206,-2.77274,-0.39431
221,206,-2.75911,-0.288317
224,206,-2.77524,-0.162243
227,206,-2.76503,-0.03173
230,206,-2.78224,0.0911991
233,206,-2.78272,0.211336
236,206,-2.77028,0.327026
239,206,-2.78966,0.448833
242,206,-2.78543,0.587447
245,206,-2.79846,0.711892
248,206,-2.8086,0.805202
251,206,-2.78099,0.929265
254,206,-2.79432,1.05817
257,206,-2.78789,1.15114
260,206,-2.79889,1.24699
263,206,-2.79862,1.3377
266,206,-2.79072,1.43777
269,206,-2.81977,1.5208
272,206,-2.81449,1.60168
275,206,-2.80863,1.67046
278,206,-2.81244,1.72955
281,206,-2.8164,1.79709
284,206,-2.82852,1.8498
14,209,-2.86823,1.96519
17,209,-2.86822,1.9317
20,209,-2.86707,1.89164
23,209,-2.87553,1.83045
26,209,-2.86081,1.7606
29,209,-2.86234,1.70415
32,209,-2.85987,1.64272
35,209,-2.8689,1.56499
38,209,-2.85983,1.48634
41,209,-2.85784,1.40351
44,209,-2.84913,1.30215
47,209,-2.85709,1.20765
50,209,-2.86723,1.09672
53,209,-2.84473,0.989922
56,209,-2.85538,0.887928
59,209,-2.85778,0.762997
62,209,-2.83976,0.65372
65,209,-2.84999,0.540481
68,209,-2.84011,0.423195
71,209,-2.83345,0.297819
74,209,-2.83984,0.147571
77,209,-2.84446,0.0223589
80,209,-2.83174,-0.0903077
83,209,-2.83534,-0.21301
86,209,-2.82988,-0.348003
89,209,-2.81056,-0.471318
92,209,-2.81755,-0.581132
95,209,-2.81202,-0.708485
98,209,-2.81268,-0.798538
101,209,-2.8131,-0.940981
104,209,-2.83285,-1.03047
107,209,-2.83141,-1.13183
110,209,-2.82012,-1.23699
113,209,-2.81274,-1.33841
116,209,-2.79307,-1.43975
119,209,-2.79189,-1.50693
122,209,-2.79243,-1.59103
125,209,-2.78244,-1.67298
128,209,-2.78573,-1.75725
131,209,-2.77958,-1.8086
134,209,-2.77904,-1.85819
137,209,-2.78738,-1.88938
140,209,-2.78928,-1.94282
143,209,-2.78982,-1.96313
146,209,-2.79349,-1.9726
149,209,-2.80645,-1.99175
152,209,-2.7879,-2.00288
155,209,-2.79458,-2.00814
158,209,-2.79734,-1.98742
161,209,-2.78799,-1.98171
164,209,-2.79677,-1.95633
167,209,-2.80725,-1.92422
170,209,-2.78879,-1.87939
173,209,-2.78563,-1.82225
176,209,-2.78659,-1.76466
179,209,-2.79328,-1.70406
182,209,-2.80131,-1.63696
185,209,-2.80351,-1.5581
188,209,-2.81177,-1.48991
191,209,-2.7978,-1.40916
194,209,-2.80037,-1.3038
197,209,-2.79561,-1.20204
200,209,-2.80234,-1.0951
203,209,-2.81161,-0.974777
206,209,-2.83135,-0.871761
209,209,-2.81506,-0.779207
212,209,-2.82912,-0.666891
215,209,-2.82606,-0.554938
218,209,-2.83301,-0.412818
221,209,-2.82146,-0.282475
224,209,-2.83081,-0.160366
227,209,-2.84174,-0.0273664
230,209,-2.84482,0.0902139
233,209,-2.84451,0.212518
236,209,-2.82406,0.319357
239,209,-2.84874,0.445044
242,209,-2.84777,0.570775
245,209,-2.86247,0.70478
248,209,-2.85995,0.82698
251,209,-2.84456,0.93142
254,209,-2.84666,1.04043
257,209,-2.84938,1.14907
260,209,-2.85972,1.23436
263,209,-2.85332,1.33511
266,209,-2.85325,1.43369
269,209,-2.86669,1.50708
272,209,-2.86976,1.58898
275,209,-2.85823,1.66643
278,209,-2.86069,1.73293
281,209,-2.86428,1.80293
284,209,-2.89018,1.85179
14,212,-2.91605,1.94978
17,212,-2.91625,1.91234
20,212,-2.91587,1.87995
23,212,-2.92482,1.84444
26,212,-2.91672,1.7643
29,212,-2.90904,1.70843
32,212,-2.90076,1.64805
35,212,-2.91113,1.56892
38,212,-2.91288,1.47555
41,212,-2.91317,1.39482
44,212,-2.89446,1.3034
47,212,-2.9025,1.20709
50,212,-2.90485,1.10055
53,212,-2.89572,0.986087
56,212,-2.90073,0.870106
59,212,-2.90579,0.772449
62,212,-2.89282,0.65398
65,212,-2.90211,0.536273
68,212,-2.89901,0.415123
71,212,-2.88621,0.300624
74,212,-2.89746,0.159937
77,212,-2.89958,0.0270468
80,212,-2.88576,-0.090965
83,212,-2.88777,-0.220534
86,212,-2.88604,-0.354288
89,212,-2.8723,-0.4772
92,212,-2.87416,-0.587223
95,212,-2.87551,-0.707018
98,212,-2.87381,-0.801137
101,212,-2.86933,-0.936586
104,212,-2.89141,-1.04131
107,212,-2.88252,-1.1363
110,212,-2.87118,-1.24099
113,212,-2.86851,-1.34302
116,212,-2.85921,-1.42268
119,212,-2.84657,-1.49588
122,212,-2.84149,-1.58597
125,212,-2.83705,-1.66208
128,212,-2.84267,-1.74442
131,212,-2.83383,-1.79669
134,212,-2.8399,-1.84589
137,212,-2.83618,-1.89525
140,212,-2.84506,-1.93693
143,212,-2.84199,-1.95729
146,212,-2.84895,-1.96769
149,212,-2.86922,-1.9834
152,212,-2.86085,-1.99567
155,212,-2.86297,-1.99763
158,212,-2.86154,-1.98326
161,212,-2.85074,-1.98412
164,212,-2.85457,-1.95867
167,212,-2.85714,-1.91159
170,212,-2.84924,-1.87294
173,212,-2.86428,-1.81757
176,212,-2.85659,-1.7725
179,212,-2.8619,-1.72139
182,212,-2.86764,-1.6513
185,212,-2.86277,-1.56489
188,212,-2.87122,-1.49472
191,212,-2.85266,-1.40751
194,212,-2.86318,-1.29947
197,212,-2.87362,-1.21264
200,212,-2.87534,-1.1163
203,212,-2.87091,-0.998177
206,212,-2.87412,-0.89593
209,212,-2.88278,-0.783924
212,212,-2.88766,-0.658406
215,212,-2.88974,-0.550236
218,212,-2.90452,-0.419176
221,212,-2.88439,-0.289217
224,212,-2.89353,-0.171448
227,212,-2.901,-0.0391581
230,212,-2.88142,0.0927388
233,212,-2.88981,0.223107
236,212,-2.87921,0.33499
239,212,-2.89855,0.455422
242,212,-2.89692,0.583757
245,212,-2.907,0.717257
248,212,-2.91727,0.83109
251,212,-2.89888,0.935155
254,212,-2.91699,1.0418
257,212,-2.91166,1.14668
260,212,-2.91852,1.24227
263,212,-2.9042,1.33599
266,212,-2.90287,1.44022
269,212,-2.90927,1.52255
272,212,-2.91523,1.60392
275,212,-2.92558,1.67511
278,212,-2.92858,1.73577
281,212,-2.92497,1.81172
284,212,-2.94247,1.85799
14,215,-2.93857,1.95866
17,215,-2.94468,1.92368
20,215,-2.94376,1.88253
23,215,-2.95528,1.8136
26,215,-2.95565,1.75664
29,215,-2.94362,1.70287
32,215,-2.93883,1.6472
35,215,-2.94502,1.561
38,215,-2.94283,1.48284
41,215,-2.94472,1.39829
44,215,-2.94169,1.30742
47,215,-2.94406,1.19457
